"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"STNE","StoneCo Ltd.","30.76","8522769448.04","n/a","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/stne",
"SSYS","Stratasys, Ltd.","24.15","1303530639.6","n/a","1994","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/ssys",
"STRM","Streamline Health Solutions, Inc.","1.11","22341750.33","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/strm",
"WISA","Summit Wireless Technologies, Inc.","2.32","35649878.64","n/a","2018","Technology","Semiconductors","https://www.nasdaq.com/symbol/wisa",
"SPWR","SunPower Corporation","6.53","923234483.55","n/a","2005","Technology","Semiconductors","https://www.nasdaq.com/symbol/spwr",
"SPCB","SuperCom, Ltd.","1.59","23783759.01","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/spcb",
"SCON","Superconductor Technologies Inc.","1.51","4938619.59","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/scon",
"SPRT","support.com, Inc.","2.26","42838896.64","n/a","2000","Technology","EDP Services","https://www.nasdaq.com/symbol/sprt",
"SVMK","SVMK Inc.","15.55","1969321928.35","n/a","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/svmk",
"SWCH","Switch, Inc.","9.95","2454106476.65","n/a","2017","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/swch",
"SYKE","Sykes Enterprises, Incorporated","28.35","1212743429.1","n/a","1996","Technology","EDP Services","https://www.nasdaq.com/symbol/syke",
"SYMC","Symantec Corporation","22.95","14670032972.85","n/a","1989","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/symc",
"SYNC","Synacor, Inc.","1.82","70980551.46","n/a","2012","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/sync",
"SYNA","Synaptics Incorporated","42.58","1464884594.12","n/a","2002","Technology","Semiconductors","https://www.nasdaq.com/symbol/syna",
"SNCR","Synchronoss Technologies, Inc.","6.69","284153408.19","n/a","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/sncr",
"SNX","Synnex Corporation","95.18","4874578787.24","n/a","2003","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/snx",
"SNPS","Synopsys, Inc.","107.63","16025657537.12","n/a","1992","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/snps",
"DATA","Tableau Software, Inc.","129.77","11171398777.11","n/a","2013","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/data",
"TSM","Taiwan Semiconductor Manufacturing Company Ltd.","39.21","203346039960","n/a","1997","Technology","Semiconductors","https://www.nasdaq.com/symbol/tsm",
"TTWO","Take-Two Interactive Software, Inc.","96.03","10866940906.14","n/a","1997","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ttwo",
"TLND","Talend S.A.","48.6","1455701754.6","29952711","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/tlnd",
"TAOP","Taoping Inc.","1.01","42177764.63","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/taop",
"TRNX","Taronis Technologies, Inc.","0.72","6839011.44","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/trnx",
"TECD","Tech Data Corporation","102.23","3776388569.83","n/a","1986","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/tecd",
"TCCO","Technical Communications Corporation","2.86","5288211.5","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/tcco",
"TLRA","Telaria, Inc.","5.25","223229249.25","n/a","2013","Technology","Advertising","https://www.nasdaq.com/symbol/tlra",
"TENB","Tenable Holdings, Inc.","30.73","2917972742.86","n/a","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/tenb",
"TNC","Tennant Company","62.05","1124289720.65","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tnc",
"TDC","Teradata Corporation","48.09","5640957000","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/tdc",
"TXN","Texas Instruments Incorporated","107.58","100962173590.74","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/txn",
"TGH","Textainer Group Holdings Limited","11.14","636645352.02","n/a","2007","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/tgh",
"DSGX","The Descartes Systems Group Inc.","34.98","2699103883.08","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/dsgx",
"KEYW","The KEYW Holding Corporation","8.4","418806729.6","n/a","2010","Technology","EDP Services","https://www.nasdaq.com/symbol/keyw",
"MIDD","The Middleby Corporation","127.89","7123916266.74","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/midd",
"RUBI","The Rubicon Project, Inc.","6.88","355931736.32","n/a","2014","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/rubi",
"TSG","The Stars Group Inc.","16.2","4425688821.6","n/a","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/tsg",
"TTD","The Trade Desk, Inc.","205.19","9043466908.56","n/a","2016","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/ttd",
"ULTI","The Ultimate Software Group, Inc.","331.82","10512116332.14","n/a","1998","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ulti",
"TISA","Top Image Systems, Ltd.","0.833","15381125.921","n/a","1996","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/tisa",
"TSEM","Tower Semiconductor Ltd.","16.89","1788354968.97","n/a","1994","Technology","Semiconductors","https://www.nasdaq.com/symbol/tsem",
"TACT","TransAct Technologies Incorporated","8.62","63710661.36","n/a","1996","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/tact",
"TZOO","Travelzoo","13.46","163011650.66","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/tzoo",
"TRT","Trio-Tech International","3.4371","12624657.3405","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/trt",
"TRIP","TripAdvisor, Inc.","52.13","7201040731.56","n/a","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/trip",
"TRTN","Triton International Limited","32.07","2525301415.26","n/a","2016","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/trtn",
"TRVG","trivago N.V.","5.27","187400588.68","35559884","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/trvg",
"TBI","TrueBlue, Inc.","22.6","905672400","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/tbi",
"TRUE","TrueCar, Inc.","6.89","722642505.78","n/a","2014","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/true",
"TSRI","TSR, Inc.","5.14","10084998.68","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/tsri",
"TTEC","TTEC Holdings, Inc.","34.78","1607153263.16","n/a","1996","Technology","Professional Services","https://www.nasdaq.com/symbol/ttec",
"TTMI","TTM Technologies, Inc.","12.26","1279740189.76","n/a","2000","Technology","Electrical Products","https://www.nasdaq.com/symbol/ttmi",
"TCX","Tucows Inc.","77.02","819441119.58","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/tcx",
"TWLO","Twilio Inc.","126.78","15667615534.62","n/a","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/twlo",
"TWIN","Twin Disc, Incorporated","15.65","205007362.8","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/twin",
"TWTR","Twitter, Inc.","31.3","24001608415","n/a","2013","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/twtr",
"TYL","Tyler Technologies, Inc.","201.64","7721400520","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/tyl",
"UBNT","Ubiquiti Networks, Inc.","142.1","10021188420.6","n/a","2011","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/ubnt",
"UCTT","Ultra Clean Holdings, Inc.","10.12","394823511.72","n/a","2004","Technology","Semiconductors","https://www.nasdaq.com/symbol/uctt",
"UIS","Unisys Corporation","13.12","669573965.12","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/uis",
"UMC","United Microelectronics Corporation","1.86","4435846561.98","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/umc",
"URI","United Rentals, Inc.","124.34","9896355135.88","n/a","1997","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/uri",
"UPLD","Upland Software, Inc.","40.1","865734940","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/upld",
"UPWK","Upwork Inc.","20.76","2214926542.8","n/a","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/upwk",
"VRNS","Varonis Systems, Inc.","60.41","1786964348.05","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/vrns",
"VECO","Veeco Instruments Inc.","10.87","522179201.55","n/a","1994","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/veco",
"VEEV","Veeva Systems Inc.","121.4","17639603314","n/a","2013","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/veev",
"VRNT","Verint Systems Inc.","52.56","3430677818.88","n/a","2002","Technology","EDP Services","https://www.nasdaq.com/symbol/vrnt",
"VRSN","VeriSign, Inc.","180.48","21606153995.52","n/a","1998","Technology","EDP Services","https://www.nasdaq.com/symbol/vrsn",
"VRSK","Verisk Analytics, Inc.","128.76","21053487082.8","n/a","2009","Technology","EDP Services","https://www.nasdaq.com/symbol/vrsk",
"VERI","Veritone, Inc.","6.33","122347999.74","n/a","2017","Technology","EDP Services","https://www.nasdaq.com/symbol/veri",
"VSAT","ViaSat, Inc.","75.29","4553634291.27","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/vsat",
"VIAV","Viavi Solutions Inc.","12.42","2831715511.56","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/viav",
"VRTU","Virtusa Corporation","53.54","1601953207.2","n/a","2007","Technology","EDP Services","https://www.nasdaq.com/symbol/vrtu",
"VMW","Vmware, Inc.","176.8","72614412000","n/a","2007","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/vmw",
"VISI","Volt Information Sciences, Inc.","4.3","91121429","n/a","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/visi",
"VUZI","Vuzix Corporation","3.65","100694382.3","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/vuzi",
"WSTG","Wayside Technology Group, Inc.","11.82","53148559.08","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/wstg",
"WB","Weibo Corporation","62.45","4657978696.05","74587329","2014","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/wb",
"WBT","Welbilt, Inc.","15.45","2173267374.75","n/a","2016","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wbt",
"WDC","Western Digital Corporation","48.99","14248787452.62","n/a","n/a","Technology","Electronic Components","https://www.nasdaq.com/symbol/wdc",
"WYY","WidePoint Corporation","0.4455","37316170.584","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/wyy",
"WIT","Wipro Limited","5.32","31985316422.36","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/wit",
"WIX","Wix.com Ltd.","107.85","5056912861.5","n/a","2013","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/wix",
"WDAY","Workday, Inc.","186.16","40955200000","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/wday",
"WK","Workiva Inc.","50.31","2228969054.52","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/wk",
"WPP","WPP plc","56.54","14268702060.36","n/a","n/a","Technology","Advertising","https://www.nasdaq.com/symbol/wpp",
"XRX","Xerox Corporation","31.55","7247870696.4","n/a","n/a","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/xrx",
"XLNX","Xilinx, Inc.","122.93","31121437612.35","n/a","1990","Technology","Semiconductors","https://www.nasdaq.com/symbol/xlnx",
"XPER","Xperi Corporation","24.03","1169119550.97","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/xper",
"XNET","Xunlei Limited","3.89","151350645.69","38907621","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/xnet",
"YNDX","Yandex N.V.","35.72","11587491702.08","n/a","2011","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/yndx",
"YEXT","Yext, Inc.","22.46","2294803334","n/a","2017","Technology","EDP Services","https://www.nasdaq.com/symbol/yext",
"YY","YY Inc.","79.85","3953561387.05","49512353","2012","Technology","EDP Services","https://www.nasdaq.com/symbol/yy",
"ZBRA","Zebra Technologies Corporation","211.53","11395226230.41","n/a","1991","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/zbra",
"ZDGE","Zedge, Inc.","1.9","19589431.3","n/a","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/zdge",
"ZEN","Zendesk, Inc.","81.7","8852920087.5","n/a","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/zen",
"ZIXI","Zix Corporation","7.04","380788481.92","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/zixi",
"ZS","Zscaler, Inc.","64.8","8044731885.6","n/a","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/zs",
"ZUO","Zuora, Inc.","23.63","2563916438","n/a","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/zuo",
"ZNGA","Zynga Inc.","5.37","4970718627.99","n/a","2011","Technology","EDP Services","https://www.nasdaq.com/symbol/znga",
