"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CHD","Church & Dwight Company, Inc.","66.94","16460617358.04","n/a","n/a","Basic Industries","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/chd",
"CINR","Ciner Resources LP","25","492500000","n/a","2013","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/cinr",
"CLH","Clean Harbors, Inc.","69.11","3860148863.62","n/a","n/a","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/clh",
"CLW","Clearwater Paper Corporation","22.46","369716732.74","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/clw",
"CLF","Cleveland-Cliffs Inc.","10.14","2967039786.36","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/clf",
"CDXS","Codexis, Inc.","20.8","1126499233.6","n/a","2010","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/cdxs",
"CDE","Coeur Mining, Inc.","4.89","994164115.05","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/cde",
"CMC","Commercial Metals Company","16.17","1902226074.21","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/cmc",
"CMP","Compass Minerals International, Inc.","51.5","1744502554","n/a","2003","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/cmp",
"LODE","Comstock Mining, Inc.","0.163","13168814.499","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/lode",
"BBCP","Concrete Pumping Holdings, Inc. ","9.5","274053216.5","n/a","2017","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/bbcp",
"CSTM","Constellium N.V.","8.95","1205505384.05","n/a","2013","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/cstm",
"ROAD","Construction Partners, Inc.","12.32","633428106.08","n/a","2018","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/road",
"GLW","Corning Incorporated","34.31","26993772414.63","n/a","n/a","Basic Industries","Telecommunications Equipment","https://www.nasdaq.com/symbol/glw",
"CVA","Covanta Holding Corporation","17.06","2235880495.08","n/a","n/a","Basic Industries","Electric Utilities: Central","https://www.nasdaq.com/symbol/cva",
